"MAPPING_ID","HP_ID","HP_TERM","ZP_ID","ZP_TERM","SIMJ","IC","SCORE","LCS_ID","LCS_TERM"
546,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002253,"endoplasmic reticulum chondrocyte decreased volume, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
547,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016663,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
548,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016662,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
549,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016655,"nucleus notochord decondensed, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
550,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016654,"nucleus notochord spherical, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
551,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005110,"sarcolemma muscle broken, abnormal",0.23076923076923078,3.328588273483556,0.8764335430705983,MP:0000358,
552,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002362,"vacuole notochord disorganized, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
553,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013733,,0.29508196721311475,4.393163878494598,1.1385707881180613,MP:0008246,
554,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016589,"nucleus whole organism increased size, abnormal",0.25,3.328588273483556,0.9122209537008504,MP:0000358,
555,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016562,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
556,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008075,"thrombocyte differentiation process quality, abnormal",0.3541666666666667,4.032227547443694,1.1950232590705678,MP:0000716,
557,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008076,"T cell differentiation delayed, abnormal",0.328125,7.2121525488860065,1.5383392197767114,MP:0008037,
558,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008092,"cilium Kupffer's vesicle symmetry, abnormal",0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
559,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019330,"mitochondrion skeletal muscle morphology, abnormal",0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
560,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019327,"mitochondrion cardiac muscle cell morphology, abnormal",0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
561,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019324,"thymus increased distribution, abnormal",0.20833333333333334,3.003196257553199,0.7909904468388034,MP:0002396,
562,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010836,"motile cilium pronephric duct disorganized, abnormal",0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
563,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010834,"motile cilium otic vesicle decreased length, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
564,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010816,"microglia development arrested, abnormal",0.27941176470588236,5.721266019719898,1.2643532081351856,MP:0008247,
565,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013698,,0.15254237288135594,3.328588273483556,0.7125663152172136,MP:0000358,
566,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013696,,0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
567,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010808,"mitochondrion muscle increased size, abnormal",0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
568,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013658,,0.20454545454545456,3.328588273483556,0.8251348989070598,MP:0000358,
569,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013650,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
570,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013649,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
571,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013646,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
572,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013637,,0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
573,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013631,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
574,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013628,,0.14285714285714285,3.328588273483556,0.6895742240670332,MP:0000358,
575,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013614,,0.21951219512195122,3.328588273483556,0.8547898680784425,MP:0000358,
576,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013611,"erythrocyte maturation process quality, abnormal",0.3541666666666667,4.032227547443694,1.1950232590705678,MP:0000716,
577,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0138115,"nucleus notochord inner cell spheroid, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
578,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016418,"pronucleus cell present, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
579,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016414,"nucleus blastomere lobate, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
580,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019289,"thymus decreased distribution, abnormal",0.20833333333333334,3.003196257553199,0.7909904468388034,MP:0002396,
581,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019288,"thymus decreased volume, abnormal",0.20408163265306123,3.003196257553199,0.7828775098436666,MP:0002396,
582,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019256,"chromosome cell amount, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
583,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019254,"cell separated from chromosome chromosome cell, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
584,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019252,"chromosome cell distributed, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
585,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019251,"micronucleus cell increased amount, abnormal",0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
586,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008181,"cilium pronephric duct curved, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
587,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008193,"cilium pronephric tubule decreased length, abnormal",0.1702127659574468,3.328588273483556,0.752707258343613,MP:0000358,
588,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010760,"lymphoid lineage cell migration into thymus involved in thymus epithelium morphogenesis disrupted, abnormal",0.2,3.003196257553199,0.7750091944684527,MP:0002396,
589,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010750,"sarcoplasmic reticulum skeletal muscle swollen, abnormal",0.21951219512195122,3.328588273483556,0.8547898680784425,MP:0000358,
590,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013595,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
591,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010702,"motile cilium peripheral olfactory organ decreased length, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
592,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0142284,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
593,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013542,,0.225,3.328588273483556,0.8654087829077078,MP:0000358,
594,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013534,,0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
595,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013533,,0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
596,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013532,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
597,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008257,"hematopoietic stem cell differentiation increased occurrence, abnormal",0.3111111111111111,3.2632895635392076,1.0075939866781538,MP:0013656,
598,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019174,"nucleus somite morphology, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
599,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008273,"cilium pronephric duct shortened, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
600,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019156,"Golgi apparatus eye photoreceptor cell swollen, abnormal",0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
601,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019148,"Golgi stack eye photoreceptor cell distended, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
602,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019145,"nucleus whole organism decreased amount, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
603,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008296,"cilium olfactory placode decreased length, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
604,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008297,"cilium olfactory placode malformed, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
605,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010676,"mitochondrion cardiac muscle cell swollen, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
606,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010675,"mitochondrion cardiac muscle cell increased amount, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
607,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019109,"nucleus lens present, abnormal",0.1509433962264151,3.328588273483556,0.7088218525405572,MP:0000358,
608,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019107,"nucleus lens apoptotic, abnormal",0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
609,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010650,"hematopoietic stem cell proliferation decreased occurrence, abnormal",0.2916666666666667,3.2632895635392076,0.975598682535807,MP:0013656,
610,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013484,"cilium otic vesicle morphology, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
611,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013480,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
612,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013477,,0.17777777777777778,3.328588273483556,0.7692522514735181,MP:0000358,
613,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013475,,0.1956521739130435,3.328588273483556,0.8069978511548354,MP:0000358,
614,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013474,,0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
615,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013455,,0.12698412698412698,3.328588273483556,0.6501368132923345,MP:0000358,
616,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104010,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
617,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013408,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
618,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0019069,"sarcoplasmic reticulum skeletal muscle dilated, abnormal",0.20930232558139536,3.328588273483556,0.834674347600949,MP:0000358,
619,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140924,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
620,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140903,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
621,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140902,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
622,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002702,"endoplasmic reticulum chondrocyte morphology, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
623,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013392,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
624,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013382,,0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
625,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013381,,0.15,3.328588273483556,0.7066033123489681,MP:0000358,
626,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013380,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
627,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013377,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
628,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013375,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
629,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013361,,0.29545454545454547,3.2632895635392076,0.9819133030375129,MP:0013656,
630,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013354,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
631,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013324,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
632,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013317,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
633,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013315,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
634,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013314,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
635,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016193,"chromosome neuroectoderm broken, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
636,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016192,"chromosome spinal cord broken, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
637,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016191,"chromosome brain broken, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
638,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140884,,0.28205128205128205,3.2632895635392076,0.9593826166346783,MP:0013656,
639,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140869,,0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
640,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140835,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
641,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140834,,0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
642,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140813,,0.29310344827586204,4.032227547443694,1.087133753679219,MP:0000716,
643,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140809,,0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
644,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010451,"nucleus skeletal muscle cell circular, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
645,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013255,,0.11688311688311688,3.328588273483556,0.6237433544538576,MP:0000358,
646,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016077,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
647,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016018,"condensed chromosome spermatocyte morphology, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
648,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140786,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
649,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013190,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
650,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013167,,0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
651,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013159,,0.125,3.328588273483556,0.645037622302331,MP:0000358,
652,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013130,,0.14545454545454545,3.328588273483556,0.6958148419837571,MP:0000358,
653,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013126,,0.16,3.328588273483556,0.7297767629606803,MP:0000358,
654,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013106,,0.11392405063291139,3.328588273483556,0.6157972547880153,MP:0000358,
655,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0006078,"cilium spinal cord decreased length, abnormal",0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
656,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0003202,"nucleus brain apoptotic, abnormal",0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
657,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140653,,0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
658,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140652,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
659,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140651,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
660,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140637,,0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
661,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010274,"nucleus retinal neural layer apoptotic, abnormal",0.13793103448275862,3.328588273483556,0.6775807139586887,MP:0000358,
662,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010233,"immunoglobulin heavy chain V-D-J recombination disrupted, abnormal",0.3076923076923077,6.05068787669276,1.3644596424612436,MP:0002619,
663,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107284,"pronucleus fertilized egg decreased amount, abnormal",0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
664,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013044,,0.3617021276595745,4.032227547443694,1.2076693600145414,MP:0000716,
665,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013041,,0.3333333333333333,3.2632895635392076,1.0429588620105792,MP:0013656,
666,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0013006,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
667,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140594,,0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
668,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140588,,0.25,3.328588273483556,0.9122209537008504,MP:0000358,
669,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140536,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
670,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0142567,,0.3114754098360656,5.721266019719898,1.3349283419994538,MP:0008247,
671,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140493,,0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
672,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008272,"cilium pronephric duct kinked, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
673,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022737,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
674,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005025,"nucleus skeletal muscle cell shape, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
675,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140314,,0.31666666666666665,5.721266019719898,1.3460067754576748,MP:0008247,
676,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0014174,,0.21818181818181817,3.003196257553199,0.8094707035030909,MP:0002396,
677,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140296,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
678,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106934,"nucleus blastomere absent, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
679,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0100589,"nucleus intestinal epithelial cell pleomorphic, abnormal",0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
680,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008335,"ventral wall of dorsal aorta decreased process quality hematopoietic stem cell differentiation, abnormal",0.30434782608695654,3.2632895635392076,0.9965816998898841,MP:0013656,
681,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0003118,"erythrocyte differentiation arrested, abnormal",0.32075471698113206,4.032227547443694,1.1372581086911742,MP:0000716,
682,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106897,"autophagosome pronephric tubule increased size, abnormal",0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
683,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140186,,0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
684,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140144,,0.14035087719298245,3.328588273483556,0.6834985618109902,MP:0000358,
685,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140143,,0.14285714285714285,3.328588273483556,0.6895742240670332,MP:0000358,
686,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140141,,0.13333333333333333,3.328588273483556,0.666191991694442,MP:0000358,
687,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140122,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
688,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140121,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
689,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140120,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
690,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0021954,,0.12,3.328588273483556,0.6320052158155237,MP:0000358,
691,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0021951,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
692,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0021930,,0.2878787878787879,5.721266019719898,1.2833671052699853,MP:0008247,
693,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008107,"cilium olfactory pit disorganized, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
694,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0103959,"mitochondrial crista hepatocyte degenerate, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
695,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0103958,"plasma membrane hepatocyte degenerate, abnormal",0.14705882352941177,3.328588273483556,0.6996415335815104,MP:0000358,
696,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0103957,"mitochondrion hepatocyte swollen, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
697,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0103949,"mitochondrion hepatocyte malformed, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
698,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101351,"nucleus lens swollen, abnormal",0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
699,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106766,,0.3269230769230769,4.032227547443694,1.1481412093746504,MP:0000716,
700,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106765,,0.23404255319148937,3.2632895635392076,0.873927125825636,MP:0013656,
701,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140079,,0.19148936170212766,3.328588273483556,0.7983666099346548,MP:0000358,
702,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140036,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
703,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140035,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
704,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005314,"cortical actin cytoskeleton blastomere morphology, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
705,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0021802,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
706,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141168,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
707,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141169,,0.13114754098360656,3.328588273483556,0.6607088367913939,MP:0000358,
708,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0107023,"B cell spleen decreased amount, abnormal",0.18867924528301888,3.003196257553199,0.7527554737840997,MP:0002396,
709,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0103815,,0.16666666666666666,3.328588273483556,0.7448252897473738,MP:0000358,
710,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005617,"cilium posterior neural tube disorganized, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
711,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005618,"cilium posterior neural tube distended, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
712,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0007993,"sarcoplasmic reticulum skeletal muscle cell morphology, abnormal",0.20454545454545456,3.328588273483556,0.8251348989070598,MP:0000358,
713,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0007992,"nucleus skeletal muscle cell increased size, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
714,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0007943,"osteoclast differentiation delayed, abnormal",0.3114754098360656,5.721266019719898,1.3349283419994538,MP:0008247,
715,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0007928,"sarcolemma heart edematous, abnormal",0.17647058823529413,3.328588273483556,0.7664189002202029,MP:0000358,
716,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0007910,"kinocilium posterior lateral line neuromast decreased length, abnormal",0.13846153846153847,3.328588273483556,0.6788825032739976,MP:0000358,
717,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0007902,"chromosome cell disorganized, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
718,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0021754,,0.23255813953488372,3.003196257553199,0.8357139069769615,MP:0002396,
719,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0100964,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
720,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0100946,"thymus epithelium morphogenesis disrupted, abnormal",0.2127659574468085,3.003196257553199,0.799360949220675,MP:0002396,
721,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141260,,0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
722,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141262,,0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
